,BW,Beg.,Nov.,Int.,Adv.,Elite,Area,Exercise
4,68.0388,63.956472,109.31567199999999,169.189816,242.67172,324.771872,legs,horizontal_leg_press
5,72.57472,70.760352,117.93392,180.076024,255.372296,339.740408,legs,horizontal_leg_press
6,77.11064,77.564232,126.552168,190.50863999999999,268.072872,354.255352,legs,horizontal_leg_press
7,81.64656,83.91452,134.716824,200.941256,279.866264,367.863112,legs,horizontal_leg_press
8,86.18248,90.264808,142.88148,210.466688,291.659656,381.01727999999997,legs,horizontal_leg_press
9,90.7184,96.615096,150.592544,220.445712,302.999456,394.171448,legs,horizontal_leg_press
10,95.25431999999999,102.965384,158.303608,229.517552,313.885664,406.418432,legs,horizontal_leg_press
11,99.79024,108.86207999999999,166.014672,238.589392,324.31828,418.665416,legs,horizontal_leg_press
12,104.32616,114.758776,173.272144,247.20764,334.750896,430.005216,legs,horizontal_leg_press
13,108.86207999999999,120.655472,180.529616,255.825888,344.72992,441.345016,legs,horizontal_leg_press
14,113.398,126.552168,187.787088,264.444136,354.255352,452.231224,legs,horizontal_leg_press
15,117.93392,131.995272,194.590968,272.608792,363.780784,463.117432,legs,horizontal_leg_press
16,122.46984,137.891968,201.394848,280.319856,372.852624,473.550048,legs,horizontal_leg_press
17,127.00576,143.335072,207.745136,288.484512,381.924464,483.529072,legs,horizontal_leg_press
18,131.54167999999999,148.778176,214.095424,295.741984,390.542712,493.508096,legs,horizontal_leg_press
19,136.0776,153.767688,220.445712,303.453048,399.16096,503.033528,legs,horizontal_leg_press
20,140.61352,159.210792,226.796,310.71052,407.779208,512.55896,legs,horizontal_leg_press
0,49.89512,13.154168,27.669112,48.987936,76.203456,107.954896,legs,barbell_lunge
1,54.431039999999996,16.329312,32.205032,54.884631999999996,83.460928,116.119552,legs,barbell_lunge
2,58.96696,19.050864,36.28736,60.327736,90.264808,124.28420799999999,legs,barbell_lunge
3,63.50288,22.226008,40.82328,65.77083999999999,96.615096,131.995272,legs,barbell_lunge
4,68.0388,25.401152,44.905608,70.760352,102.965384,139.252744,legs,barbell_lunge
5,72.57472,28.576296,48.987936,75.749864,108.86207999999999,146.056624,legs,barbell_lunge
6,77.11064,31.297848,52.616672,80.739376,114.758776,152.860504,legs,barbell_lunge
7,81.64656,34.472992,56.699,85.728888,120.655472,159.66438399999998,legs,barbell_lunge
8,86.18248,37.648136,60.327736,90.264808,126.098576,166.014672,legs,barbell_lunge
9,90.7184,40.369688,63.956472,94.80072799999999,131.54167999999999,171.911368,legs,barbell_lunge
10,95.25431999999999,43.09124,67.585208,99.336648,136.531192,177.808064,legs,barbell_lunge
11,99.79024,46.266384,71.213944,103.418976,141.520704,183.70476,legs,barbell_lunge
12,104.32616,48.987936,74.84268,107.501304,146.51021599999999,189.147864,legs,barbell_lunge
13,108.86207999999999,51.709488,78.017824,111.583632,151.499728,194.590968,legs,barbell_lunge
14,113.398,54.431039999999996,81.64656,115.66596,156.035648,200.034072,legs,barbell_lunge
15,117.93392,57.152592,84.821704,119.748288,160.57156799999998,205.023584,legs,barbell_lunge
16,122.46984,59.874144,87.996848,123.377024,164.653896,210.013096,legs,barbell_lunge
17,127.00576,62.142103999999996,91.171992,127.00576,169.189816,215.002608,legs,barbell_lunge
18,131.54167999999999,64.863656,94.347136,130.634496,173.272144,219.53852799999999,legs,barbell_lunge
19,136.0776,67.585208,97.068688,134.263232,177.354472,224.074448,legs,barbell_lunge
20,140.61352,69.853168,100.243832,137.891968,181.4368,228.610368,legs,barbell_lunge
0,49.89512,3.175144,9.07184,19.050864,32.205032,47.627159999999996,legs,dumbbell_lunge
1,54.431039999999996,4.082328,10.886208,20.865232,34.926584,51.255896,legs,dumbbell_lunge
2,58.96696,4.9895119999999995,12.246984,23.133192,37.194544,53.977448,legs,dumbbell_lunge
3,63.50288,5.896696,13.607759999999999,24.94756,39.916095999999996,57.152592,legs,dumbbell_lunge
4,68.0388,6.8038799999999995,14.968536,26.761928,42.184056,59.874144,legs,dumbbell_lunge
5,72.57472,7.711064,16.329312,28.576296,44.452016,62.595696,legs,dumbbell_lunge
6,77.11064,8.618248,17.690088,30.390664,46.266384,64.863656,legs,dumbbell_lunge
7,81.64656,9.525432,19.050864,31.75144,48.534344,67.585208,legs,dumbbell_lunge
8,86.18248,10.432616,19.958047999999998,33.565808,50.348712,69.853168,legs,dumbbell_lunge
9,90.7184,11.3398,21.318824,35.380176,52.616672,72.121128,legs,dumbbell_lunge
10,95.25431999999999,12.246984,22.6796,36.740952,54.431039999999996,74.389088,legs,dumbbell_lunge
11,99.79024,13.154168,23.586784,38.101728,56.245408,76.657048,legs,dumbbell_lunge
12,104.32616,14.061352,24.94756,39.916095999999996,58.059776,78.471416,legs,dumbbell_lunge
13,108.86207999999999,14.968536,25.854744,41.276872,59.420552,80.28578399999999,legs,dumbbell_lunge
14,113.398,15.87572,27.215519999999998,42.637648,61.23492,82.553744,legs,dumbbell_lunge
15,117.93392,16.329312,28.122704,43.998424,63.049288,84.368112,legs,dumbbell_lunge
16,122.46984,17.236496,29.48348,45.3592,64.410064,86.18248,legs,dumbbell_lunge
17,127.00576,18.14368,30.390664,46.719976,66.224432,87.996848,legs,dumbbell_lunge
18,131.54167999999999,19.050864,31.297848,47.627159999999996,67.585208,89.811216,legs,dumbbell_lunge
19,136.0776,19.504456,32.205032,48.987936,68.945984,91.625584,legs,dumbbell_lunge
20,140.61352,20.41164,33.565808,50.348712,70.30676,92.98636,legs,dumbbell_lunge
0,49.89512,4.082328,14.514944,33.112216,59.420552,91.171992,legs,bulgarian_split_squat
1,54.431039999999996,5.896696,18.14368,38.101728,66.224432,99.336648,legs,bulgarian_split_squat
2,58.96696,7.711064,21.318824,43.09124,72.57472,107.501304,legs,bulgarian_split_squat
3,63.50288,9.979023999999999,24.94756,48.080752,78.471416,114.758776,legs,bulgarian_split_squat
4,68.0388,12.246984,28.576296,52.616672,84.821704,122.016248,legs,bulgarian_split_squat
5,72.57472,14.514944,31.75144,57.152592,90.264808,129.27372,legs,bulgarian_split_squat
6,77.11064,16.782904,34.926584,61.688512,96.161504,135.624008,legs,bulgarian_split_squat
7,81.64656,19.050864,38.55532,66.224432,101.604608,142.427888,legs,bulgarian_split_squat
8,86.18248,21.318824,41.730464,70.760352,107.047712,148.324584,legs,bulgarian_split_squat
9,90.7184,23.586784,44.905608,74.84268,112.037224,154.674872,legs,bulgarian_split_squat
10,95.25431999999999,25.854744,48.080752,78.925008,117.026736,160.57156799999998,legs,bulgarian_split_squat
11,99.79024,28.122704,51.255896,83.007336,122.016248,166.014672,legs,bulgarian_split_squat
12,104.32616,30.844256,54.431039999999996,87.089664,126.552168,171.911368,legs,bulgarian_split_squat
13,108.86207999999999,33.112216,57.606184,90.7184,131.54167999999999,177.354472,legs,bulgarian_split_squat
14,113.398,35.380176,60.781328,94.347136,136.0776,182.343984,legs,bulgarian_split_squat
15,117.93392,37.648136,63.50288,98.429464,140.159928,187.787088,legs,bulgarian_split_squat
16,122.46984,39.916095999999996,66.678024,102.0582,144.695848,192.7766,legs,bulgarian_split_squat
17,127.00576,42.184056,69.399576,105.233344,148.778176,197.31252,legs,bulgarian_split_squat
18,131.54167999999999,43.998424,72.121128,108.86207999999999,153.314096,202.302032,legs,bulgarian_split_squat
19,136.0776,46.266384,74.84268,112.490816,157.396424,206.837952,legs,bulgarian_split_squat
20,140.61352,48.534344,78.017824,115.66596,161.02516,211.373872,legs,bulgarian_split_squat
0,49.89512,8.164656,27.669112,60.327736,105.233344,159.210792,legs,sumo_squat
1,54.431039999999996,11.3398,33.112216,67.585208,114.758776,171.457776,legs,sumo_squat
2,58.96696,14.514944,38.101728,74.84268,124.28420799999999,182.797576,legs,sumo_squat
3,63.50288,17.690088,43.09124,82.100152,133.356048,193.683784,legs,sumo_squat
4,68.0388,20.865232,48.080752,88.904032,141.974296,204.1164,legs,sumo_squat
